status,local_id,local_brand,local_model,remote_brand,remote_model,category,detail_url
"unmatched_remote","","","","웰스","WT672NWA","정수기","https://rentre.kr/product/1600007662/%EC%9B%B0%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%BF%A8%EB%A7%812-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","쿠쿠","CP-DN2001S","정수기","https://rentre.kr/product/1522012002/%EC%97%85%EC%86%8C%EC%9A%A9-%EB%8C%80%EC%9A%A9%EB%9F%89-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-p-350n","코웨이","P-350N","코웨이","P-350N","정수기","https://rentre.kr/product/1522011671/%EB%82%98%EB%85%B8%EC%A7%81%EC%88%98-%EC%A0%95%EC%88%98%EA%B8%B0-%EB%AF%B8%EB%8B%88"
"unmatched_remote","","","","쿠쿠","CP-AKS011GB(S)","정수기","https://rentre.kr/product/1600003822/%EC%8A%AC%EB%A6%BC-%EC%A0%95%EC%88%98%EC%A0%84%EC%9A%A9-%EC%A7%81%EC%88%98-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","청호나이스","WI-60C90521M","정수기","https://rentre.kr/product/1600007576/%EC%95%84%EC%9D%B4%EC%8A%A4%ED%8A%B8%EB%A6%AC-%ED%94%8C%EB%A6%AC-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","cuckoo-cp-w602hw","쿠쿠","CP-W602HW","쿠쿠","CP-W602HW","정수기","https://rentre.kr/product/1522011278/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EB%83%89%EC%98%A8-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chpi-620l","코웨이","CHPI-620L","코웨이","CHPI-620L","정수기","https://rentre.kr/product/3180101/%EC%95%84%EC%9D%B4%EC%8A%A4-%EC%8A%A4%ED%83%A0%EB%93%9C-1.0-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","현대큐밍","HQPM11CE0C","정수기","https://rentre.kr/product/1522010131/%EB%8D%94%EC%8A%AC%EB%A6%BC-%EB%A7%88%EC%9D%B4%ED%95%8F-(%EB%83%89%EC%98%A8%EC%A0%95)"
"matched","coway-cpi-7410n","코웨이","CPI-7410N","코웨이","CPI-7410N","정수기","https://rentre.kr/product/1600005364/%EC%95%84%EC%9D%B4%EC%BD%98-%EC%8A%A4%ED%83%A0%EB%8B%A4%EB%93%9C-%EB%83%89%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-cpi-7410n-2","코웨이","CPI-7410N","코웨이","CPI-7410N","정수기","https://rentre.kr/product/1600005364/%EC%95%84%EC%9D%B4%EC%BD%98-%EC%8A%A4%ED%83%A0%EB%8B%A4%EB%93%9C-%EB%83%89%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","cuckoo-cp-wr602hw","쿠쿠","CP-WR602HW","쿠쿠","CP-WR602HW","정수기","https://rentre.kr/product/1522011976/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EC%A7%80%ED%95%98%EC%88%98-%EB%83%89%EC%98%A8-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","웰스","WS672MWA","정수기","https://rentre.kr/product/1600005617/%EC%8A%AC%EB%A6%BC%EC%9B%90-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","현대큐밍","HQPS11CG0E","정수기","https://rentre.kr/product/1522013113/%EB%94%9C%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EC%A7%81%EC%88%98-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-(%EB%B0%94%EB%94%94%EC%83%89-%EC%84%A0%ED%83%9D%EA%B0%80%EB%8A%A5)"
"unmatched_remote","","","","SK매직","WPUPBC204SWH","정수기","https://rentre.kr/product/1600001989/%EB%89%B4-%EB%AF%B8%EB%8B%88-%EC%A0%95%EC%88%98%EC%A0%84%EC%9A%A9-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chp-6340l","코웨이","CHP-6340L","코웨이","CHP-6340L","정수기","https://rentre.kr/product/1522011981/%EC%97%98%EB%A6%AC%ED%8A%B8-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chpi-5820l","코웨이","CHPI-5820L","코웨이","CHPI-5820L","정수기","https://rentre.kr/product/1600006902/%EC%95%84%EC%9D%B4%EC%8A%A4-%EC%8A%A4%ED%83%A0%EB%93%9C-3.0-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chpi-5820l-2","코웨이","CHPI-5820L","코웨이","CHPI-5820L","정수기","https://rentre.kr/product/1600006902/%EC%95%84%EC%9D%B4%EC%8A%A4-%EC%8A%A4%ED%83%A0%EB%93%9C-3.0-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","웰스","WT652NWA","정수기","https://rentre.kr/product/1600007661/%EC%9B%B0%EC%8A%A4-%EC%8A%88%ED%8D%BC%EC%BF%A8%EB%A7%812-%EB%83%89%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wp-80s9p510m","청호나이스","WP-80S9P510M","청호나이스","WP-80S9P510M","정수기","https://rentre.kr/product/1522012503/%EC%8A%88%ED%8D%BC%ED%8A%B8%EB%A6%AC-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wp-30s50010n","청호나이스","WP-30S50010N","청호나이스","WP-30S50010N","정수기","https://rentre.kr/product/1522010138/%EC%95%A0%EB%8B%88-%EB%83%89%EC%98%A8-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","SK매직","WPUJAC115PPN","정수기","https://rentre.kr/product/1600006590/PSG-%EC%B4%88%EC%86%8C%ED%98%95-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EC%A7%81%EC%88%98-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","SK매직","WPUGBC102SCE","정수기","https://rentre.kr/product/2140101/%EC%97%90%EC%BD%94%EB%AF%B8%EB%8B%88-%EC%A0%95%EC%88%98%EC%A0%84%EC%9A%A9-%EC%A0%95%EC%88%98%EA%B8%B0-Green-41"
"unmatched_remote","","","","SK매직","WPUJAC104SWW","정수기","https://rentre.kr/product/1522013471/%EC%9C%84%EA%B8%80%EC%9C%84%EA%B8%80-%EC%B4%88%EC%86%8C%ED%98%95-%EC%A7%81%EC%88%98-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-(24%EB%85%84-5%EC%9B%94-%EC%B6%9C%EC%8B%9C)"
"matched","coway-chp-5730l","코웨이","CHP-5730L","코웨이","CHP-5730L","정수기","https://rentre.kr/product/1600006048/%EC%9B%8C%ED%84%B0%EC%8A%A4%ED%83%A0%EB%93%9C-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-(%EC%A7%80%ED%95%98%EC%88%98)"
"unmatched_remote","","","","LG","WD525AS","정수기","https://rentre.kr/product/1522012369/%ED%93%A8%EB%A6%AC%EC%BC%80%EC%96%B4-%EC%83%81%ED%95%98%EC%A2%8C%EC%9A%B0-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chpi-7511l","코웨이","CHPI-7511L","코웨이","CHPI-7511L","정수기","https://rentre.kr/product/3010201/AIS(%EC%95%84%EC%9D%B4%EC%8A%A4)-3.0-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0-IoCare"
"matched","coway-chpi-7511l-2","코웨이","CHPI-7511L","코웨이","CHPI-7511L","정수기","https://rentre.kr/product/3010201/AIS(%EC%95%84%EC%9D%B4%EC%8A%A4)-3.0-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0-IoCare"
"matched","cuckoo-cp-ss101hw","쿠쿠","CP-SS101HW","쿠쿠","CP-SS101HW","정수기","https://rentre.kr/product/1522012942/%EC%9D%B8%EC%95%A4%EC%95%84%EC%9B%83-%EC%95%84%EC%9D%B4%EC%8A%A4-10'S-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chp-5700r","코웨이","CHP-5700R","코웨이","CHP-5700R","정수기","https://rentre.kr/product/3200101/RO-%EC%A7%81%EC%88%98-%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","cuckoo-cp-w602sw","쿠쿠","CP-W602SW","쿠쿠","CP-W602SW","정수기","https://rentre.kr/product/1522011279/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%83%89%EC%98%A8-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-p-6320l","코웨이","P-6320L","코웨이","P-6320L","정수기","https://rentre.kr/product/3140101/%ED%94%84%EB%9D%BC%EC%9E%84-%EC%A0%95%EC%88%98%EA%B8%B0-%EB%B2%A0%EC%9D%B4%EC%A7%81"
"matched","lg-wd325as","LG","WD325AS","LG","WD325AS","정수기","https://rentre.kr/product/1522012395/%ED%93%A8%EB%A6%AC%EC%BC%80%EC%96%B4-%EC%83%81%ED%95%98%EC%A2%8C%EC%9A%B0-%EB%83%89%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","쿠쿠","CP-AJS801SW(S)","정수기","https://rentre.kr/product/1600003792/%EB%8C%80%EC%9A%A9%EB%9F%89-%EC%8A%A4%ED%83%A0%EB%93%9C%ED%98%95-%EC%96%BC%EC%9D%8C-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chp-5711l","코웨이","CHP-5711L","코웨이","CHP-5711L","정수기","https://rentre.kr/product/1600001609/%EC%9B%8C%ED%84%B0%EC%8A%A4%ED%83%A0%EB%93%9C2-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","cuckoo-cp-acs1610snw","쿠쿠","CP-ACS1610SNW","쿠쿠","CP-ACS1610SNW","정수기","https://rentre.kr/product/1600001772/%EB%8C%80%EC%9A%A9%EB%9F%89-%EC%B4%88%EA%B3%A0%EC%98%A8%EC%88%98-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0-(%EC%8A%A4%ED%83%A0%EB%93%9C%ED%98%95%2C-%EB%82%98%EB%85%B8%ED%95%84%ED%84%B0)"
"unmatched_remote","","","","SK매직","WPUB600FREWH","정수기","https://rentre.kr/product/2110201/%EA%B7%B8%EB%9E%9C%EB%93%9C-%EB%83%89%EC%98%A8-%EC%A0%95%EC%88%98%EA%B8%B0-(%EB%82%98%EB%85%B8%ED%95%84%ED%84%B0)"
"unmatched_remote","","","","코웨이","CHPCI-8400N","정수기","https://rentre.kr/product/1600008342/%EC%B9%B4%ED%8E%98-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","SK매직","WPUTDC104RNW","정수기","https://rentre.kr/product/1600004404/%EB%89%B4%EC%8A%AC%EB%A6%BC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-(UF%ED%95%84%ED%84%B0)"
"matched","chungho-wi-53c8600m","청호나이스","WI-53C8600M","청호나이스","WI-53C8600M","정수기","https://rentre.kr/product/4090201/%EC%98%B4%EB%8B%88%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%83%89%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","현대큐밍","HQP1830SW0","정수기","https://rentre.kr/product/1522012465/%EB%8D%94%ED%93%A8%EC%96%B4-%EB%B2%A0%EC%9D%B4%EC%A7%81-%EB%83%89%EC%98%A8-%EC%A0%95%EC%88%98%EA%B8%B0-(%EC%8A%A4%ED%83%A0%EB%93%9C%ED%98%95)"
"matched","coway-cpi-7511l","코웨이","CPI-7511L","코웨이","CPI-7511L","정수기","https://rentre.kr/product/3010101/AIS(%EC%95%84%EC%9D%B4%EC%8A%A4)-3.0-%EB%83%89%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0-IoCare"
"matched","coway-cpi-7511l-2","코웨이","CPI-7511L","코웨이","CPI-7511L","정수기","https://rentre.kr/product/3010101/AIS(%EC%95%84%EC%9D%B4%EC%8A%A4)-3.0-%EB%83%89%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0-IoCare"
"matched","chungho-wp-30c8460n","청호나이스","WP-30C8460N","청호나이스","WP-30C8460N ","정수기","https://rentre.kr/product/1600003846/%EC%9E%90%EA%B0%80%EA%B4%80%EB%A6%AC-%EC%85%80%ED%94%84-%EB%83%89%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-cpsi-8510l","코웨이","CPSI-8510L","코웨이","CPSI-8510L","정수기","https://rentre.kr/product/3010301/AIS(%EC%95%84%EC%9D%B4%EC%8A%A4)-3.0-%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81-%EB%83%89%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-cpsi-8510l-2","코웨이","CPSI-8510L","코웨이","CPSI-8510L","정수기","https://rentre.kr/product/3010301/AIS(%EC%95%84%EC%9D%B4%EC%8A%A4)-3.0-%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81-%EB%83%89%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chpi-5810l","코웨이","CHPI-5810L","코웨이","CHPI-5810L","정수기","https://rentre.kr/product/1522010471/%EC%95%84%EC%9D%B4%EC%8A%A4-%EC%8A%A4%ED%83%A0%EB%93%9C-3.8-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","SK매직","WPUTDF104RNW","정수기","https://rentre.kr/product/1600004405/%EB%89%B4%EC%8A%AC%EB%A6%BC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%83%89%EC%98%A8%EC%A0%95-%EC%8A%A4%ED%83%A0%EB%93%9C-%EC%A0%95%EC%88%98%EA%B8%B0-(UF%ED%95%84%ED%84%B0)"
"matched","lg-ws511sh","LG","WS511SH","LG","WS511SH","정수기","https://rentre.kr/product/1600006268/%ED%93%A8%EB%A6%AC%EC%BC%80%EC%96%B4-%EC%98%A4%EB%B8%8C%EC%A0%9C%EC%BB%AC%EB%A0%89%EC%85%98-%EC%8A%AC%EB%A6%BC%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wf-60c90521m","청호나이스","WF-60C90521M","청호나이스","WF-60C90521M","정수기","https://rentre.kr/product/1600007501/%EC%97%90%EC%8A%A4%ED%94%84%EB%A0%88%EC%B9%B4%ED%8E%98-%EB%B8%94%EB%9E%99%EC%97%90%EB%94%94%EC%85%98-%EC%BB%A4%ED%94%BC-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","SK매직","WPUTDC114RNW","정수기","https://rentre.kr/product/1600004402/%EB%89%B4%EC%8A%AC%EB%A6%BC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-(%EB%82%98%EB%85%B8%ED%95%84%ED%84%B0)"
"unmatched_remote","","","","SK매직","WPUIAC425PNS","정수기","https://rentre.kr/product/1600006591/PSG-%EC%9B%90%EC%BD%94%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EC%96%BC%EC%9D%8C%EB%AC%BC-%EC%A0%95%EC%88%98%EA%B8%B0-(25%EB%85%84-%EC%B6%9C%EC%8B%9C)"
"matched","chungho-wi-70s90010m","청호나이스","WI-70S90010M","청호나이스","WI-70S90010M","정수기","https://rentre.kr/product/1522012482/NEW-700-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wp-50s90010m","청호나이스","WP-50S90010M","청호나이스","WP-50S90010M","정수기","https://rentre.kr/product/1522012501/%ED%86%A0%ED%83%80-R-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","lg-wu823as","LG","WU823AS","LG","WU823AS","정수기","https://rentre.kr/product/1522012117/%ED%93%A8%EB%A6%AC%EC%BC%80%EC%96%B4-%EB%93%80%EC%96%BC-%EB%83%89%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","cuckoo-cp-ad011ugw","쿠쿠","CP-AD011UGW","쿠쿠","CP-AD011UGW","정수기","https://rentre.kr/product/1522012436/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EC%A7%81%EC%88%98-%EC%96%B8%EB%8D%94%EC%8B%B1%ED%81%AC-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wi-55s90510m","청호나이스","WI-55S90510M","청호나이스","WI-55S90510M","정수기","https://rentre.kr/product/1600001766/550-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chp-8310l","코웨이","CHP-8310L","코웨이","CHP-8310L","정수기","https://rentre.kr/product/3280201/%EB%85%B8%EB%B8%94-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-RO"
"matched","cuckoo-cp-ws601hw","쿠쿠","CP-WS601HW","쿠쿠","CP-WS601HW","정수기","https://rentre.kr/product/5130101/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EC%BD%94%ED%81%AC%EC%82%B4%EA%B7%A0-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","SK매직","WPUIC110FRSL","정수기","https://rentre.kr/product/1600001885/FS%EC%A7%81%EC%88%98-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","웰스","WR872MWA","정수기","https://rentre.kr/product/1600005021/%EC%95%84%EC%9D%B4%EC%8A%A4%EC%9B%90-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chp-8200n","코웨이","CHP-8200N","코웨이","CHP-8200N","정수기","https://rentre.kr/product/3250201/%EB%85%B8%EB%B8%94-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-%EC%84%B8%EB%A1%9C"
"matched","chungho-wp-60c90520m","청호나이스","WP-60C90520M","청호나이스","WP-60C90520M","정수기","https://rentre.kr/product/1600007481/%EC%84%B8%EB%8B%88%ED%83%80-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wp-60c90520m-2","청호나이스","WP-60C90520M","청호나이스","WP-60C90520M","정수기","https://rentre.kr/product/1600007481/%EC%84%B8%EB%8B%88%ED%83%80-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chpi-5830l","코웨이","CHPI-5830L","코웨이","CHPI-5830L","정수기","https://rentre.kr/product/1600006587/%EC%95%84%EC%9D%B4%EC%8A%A4-%EC%8A%A4%ED%83%A0%EB%93%9C-5.2-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","cuckoo-cp-wrp602sw","쿠쿠","CP-WRP602SW","쿠쿠","CP-WRP602SW","정수기","https://rentre.kr/product/1522011977/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EC%A7%80%ED%95%98%EC%88%98-%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","쿠쿠","CP-FN603SW","정수기","https://rentre.kr/product/1600006357/%EB%82%B4%EC%B6%94%EB%9F%B4%EC%9B%8C%ED%84%B0-%EB%83%89%EC%98%A8-%EC%A0%95%EC%88%98%EA%B8%B0-(%EC%8A%A4%ED%83%A0%EB%93%9C%ED%98%95%2C-%EB%82%98%EB%85%B8%ED%95%84%ED%84%B0)"
"matched","coway-chp-8210n","코웨이","CHP-8210N","코웨이","CHP-8210N","정수기","https://rentre.kr/product/3240203/%EB%85%B8%EB%B8%94-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-%EA%B0%80%EB%A1%9C"
"matched","cuckoo-cp-w601hw","쿠쿠","CP-W601HW","쿠쿠","CP-W601HW","정수기","https://rentre.kr/product/1522012346/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-(22%EB%85%84-%EC%B6%9C%EC%8B%9C)"
"matched","coway-cp-6340l","코웨이","CP-6340L","코웨이","CP-6340L","정수기","https://rentre.kr/product/1522011980/%EC%97%98%EB%A6%AC%ED%8A%B8-%EB%83%89%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wp-45c90020m","청호나이스","WP-45C90020M","청호나이스","WP-45C90020M","정수기","https://rentre.kr/product/1600006763/450-L-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","웰스","WP67L","정수기","https://rentre.kr/product/1600003502/%EB%93%80%EC%98%A4-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-(%EB%8D%B0%EC%8A%A4%ED%81%AC%ED%98%95)"
"matched","chungho-wp-40c60000m","청호나이스","WP-40C60000M","청호나이스","WP-40C60000M","정수기","https://rentre.kr/product/1522012499/%EC%A0%95%EC%88%98%EC%A0%84%EC%9A%A9-%EC%9D%BC%EB%B0%98%EC%A0%95%EC%88%98%EA%B8%B0-S"
"matched","cuckoo-cp-dn1201s","쿠쿠","CP-DN1201S","쿠쿠","CP-DN1201S","정수기","https://rentre.kr/product/1522011653/%EB%82%98%EB%85%B8%ED%8F%AC%EC%A7%80%ED%8B%B0%EB%B8%8C%ED%95%84%ED%84%B0-%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wi-55s9p510m","청호나이스","WI-55S9P510M","청호나이스","WI-55S9P510M","정수기","https://rentre.kr/product/1600001767/550-P-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0-(%ED%8E%8C%ED%94%84%ED%98%95)"
"unmatched_remote","","","","웰스","WS674MWA","정수기","https://rentre.kr/product/1600006051/%EC%8A%AC%EB%A6%BC%EC%9B%90-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0-(%EC%82%B4%EA%B7%A0%2B)"
"matched","cuckoo-cp-qn3002s","쿠쿠","CP-QN3002S","쿠쿠","CP-QN3002S","정수기","https://rentre.kr/product/1600003626/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EB%8C%80%EC%9A%A9%EB%9F%89-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chpi-5801l","코웨이","CHPI-5801L","코웨이","CHPI-5801L","정수기","https://rentre.kr/product/3170101/%EC%95%84%EC%9D%B4%EC%8A%A4-%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chpi-5801l-2","코웨이","CHPI-5801L","코웨이","CHPI-5801L","정수기","https://rentre.kr/product/3170101/%EC%95%84%EC%9D%B4%EC%8A%A4-%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-chp-5720l","코웨이","CHP-5720L","코웨이","CHP-5720L","정수기","https://rentre.kr/product/1522011417/%ED%94%84%EB%9D%BC%EC%9E%84-%EC%8A%A4%ED%83%A0%EB%93%9C-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"unmatched_remote","","","","쿠쿠","CP-AF1601SW(S)","정수기","https://rentre.kr/product/1600003821/%EC%9D%B8%EC%8A%A4%ED%93%A8%EC%96%B4-%EB%83%89%EC%98%A8-%EC%8A%A4%ED%83%A0%EB%93%9C-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","coway-p-2210n","코웨이","P-2210N","코웨이","P-2210N","정수기","https://rentre.kr/product/1600006044/%EC%8A%A4%EC%9C%84%EC%B9%98-%EB%B9%8C%ED%8A%B8%EC%9D%B8-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","chungho-wp-60c90511m","청호나이스","WP-60C90511M","청호나이스","WP-60C90511M","정수기","https://rentre.kr/product/1600001762/%EC%95%84%EC%9D%B4%EC%8A%A4%ED%8A%B8%EB%A6%AC-%ED%94%8C%EB%A6%AC-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
"matched","cuckoo-cp-acsr1620sw","쿠쿠","CP-ACSR1620SW","쿠쿠","CP-ACSR1620SW","정수기","https://rentre.kr/product/1600002246/%EB%8C%80%EC%9A%A9%EB%9F%89-%EC%B4%88%EA%B3%A0%EC%98%A8%EC%88%98-%EB%83%89%EC%98%A8%EC%A0%95-%EC%96%BC%EC%9D%8C%EC%A0%95%EC%88%98%EA%B8%B0-(%EC%8A%A4%ED%83%A0%EB%93%9C%ED%98%95%2C-%EC%97%AD%EC%82%BC%ED%88%AC%EC%95%95%ED%95%84%ED%84%B0)"
"unmatched_remote","","","","SK매직","WPUMAC306SWH","정수기","https://rentre.kr/product/1600007047/%ED%88%AC%EC%9B%8C%ED%84%B0-%EC%A7%81%EC%88%98-%EB%83%89%EC%98%A8%EC%A0%95-%EC%A0%95%EC%88%98%EA%B8%B0"
